ID,Prospect_ID,Campaign_ID,Type,Activity_Name,Activity_Details
5473477973,18739059,2013,View,File,File A
1298377463,18349432,2013,View,File,File B
8238368328,18748613,2016,View,File,Infographic
6710783850,18431967,2013,View,File,File C
5496972208,18255673,2000,View,File,Whitepaper
2908423480,18277746,2009,View,File,Infographic
7977336063,18926435,2013,View,File,File B
1295987872,18790505,2016,View,File,Infographic
4260386104,18988877,2013,View,File,Whitepaper
4519513933,18986586,2004,View,File,File C
7622327011,18178172,2009,View,File,Whitepaper
2672205219,18199610,2004,View,File,File C
8681790907,18258205,2000,View,File,Infographic
8377713970,18310442,2009,View,File,File A
1522746237,18158518,2009,View,File,File B
1612241265,18386877,2009,View,File,Whitepaper
8787088417,18207413,2004,View,File,File C
7012347526,18782594,2001,View,File,Whitepaper
8185318448,18479130,2009,View,File,File C
7654793754,18239792,2019,View,File,File B
8896335517,18163112,2013,View,File,File C
3683510304,18210096,2005,View,File,Infographic
7053658763,18511341,2004,View,File,File C
5103877459,18861622,2004,View,File,File B
1962605462,18688867,2019,View,File,File C
6466312411,18199553,2004,View,File,File C
1928884676,18738839,2013,View,File,File C
4854698571,18511514,2016,View,File,File C
1561603267,18537603,2016,View,File,Infographic
2193016896,18134256,2016,View,File,Whitepaper
7172830632,18566277,2000,View,File,Whitepaper
1860892726,18786420,2013,View,File,Whitepaper
1365441114,18620427,2000,View,File,File B
1194800591,18331555,2004,View,File,File C
5238657267,18300682,2005,View,File,File A
2039756988,18706942,2004,View,File,Infographic
5592462916,18486152,2013,View,File,Whitepaper
4894841522,18670976,2001,View,File,File B
8920899963,18195441,2004,View,File,File A
7673914239,18693312,2004,View,File,Whitepaper
2069709318,18213089,2009,View,File,Infographic
8148092989,18312361,2009,View,File,Whitepaper
1322618653,18307118,2013,View,File,File C
1579352815,18767579,2001,View,File,File B
1844978119,18755899,2000,View,File,Whitepaper
1346879042,18769485,2004,View,File,File B
4971998349,18693527,2013,View,File,Infographic
8757023170,18487045,2009,View,File,File B
6021893913,18195729,2016,View,File,Infographic
3729052757,18211262,2013,View,File,File A
7366053740,18956653,2009,View,File,Whitepaper
6376804119,18360214,2000,View,File,Whitepaper
4499156415,18769041,2000,View,File,File C
7244000768,18154562,2005,View,File,File C
3206553296,18771573,2001,View,File,Infographic
7297714826,18438676,2009,View,File,File A
1566037523,18940141,2016,View,File,File A
1889278371,18793057,2005,View,File,File C
1146528780,18796250,2016,View,File,File C
6076413025,18973813,2001,View,File,File B
5152754354,18186530,2004,View,File,File A
3983858488,18480017,2001,View,File,File B
2159473473,18238591,2013,View,File,File C
7233413299,18306662,2013,View,File,Whitepaper
7340921138,18360842,2000,View,File,File B
4670621880,18589796,2016,View,File,Infographic
5384775683,18965235,2013,View,File,File B
7587085628,18279366,2000,View,File,Whitepaper
5844346386,18448603,2016,View,File,Infographic
3324203128,18886896,2004,View,File,File C
7394276033,18996862,2004,View,File,Whitepaper
3409560536,18417123,2000,View,File,Whitepaper
2198739087,18359992,2001,View,File,File C
6808590651,18361451,2009,View,File,Whitepaper
6929063243,18267668,2004,View,File,Infographic
1759318497,18979906,2016,View,File,File A
3385042131,18991103,2001,View,File,File B
1564234628,18566712,2016,View,File,File C
2367917825,18912467,2005,View,File,File C
6694975105,18733933,2001,View,File,Whitepaper
2084528472,18918159,2013,View,File,File C
6491299639,18617556,2000,View,File,File B
4358464644,18599622,2019,View,File,Infographic
1995539916,18710021,2009,View,File,File B
7556513204,18842224,2000,View,File,File B
4293252770,18976616,2016,View,File,File C
1904983182,18262537,2005,View,File,Whitepaper
4467574285,18905117,2000,View,File,File C
6643454007,18657546,2005,View,File,File C
4116249680,18997326,2016,View,File,File C
7126274091,18775357,2019,View,File,File C
5665512204,18311987,2000,View,File,File C
4917104641,18327637,2016,View,File,File A
8605254538,18268453,2016,View,File,Infographic
5647398510,18422686,2005,View,File,File B
8834155252,18952246,2001,View,File,File C
5231196516,18356900,2001,View,File,File A
7027835991,18783649,2013,View,File,File B
5393280310,18706582,2016,View,File,File C
3176052220,18692247,2005,View,File,File C
5800471708,18836115,2019,View,File,File C
5201520597,18883584,2013,View,File,Infographic
5912240914,18970588,2004,View,File,File A
7536369728,18733636,2001,View,File,Whitepaper
2629114888,18321121,2009,View,File,File B
3990368259,18165692,2005,View,File,File B
1901089424,18620439,2001,View,File,File A
8038195453,18932992,2016,View,File,File B
6318597849,18891168,2000,View,File,Infographic
6801205819,18605416,2005,View,File,File B
6799339193,18415672,2001,View,File,File A
4671457482,18503736,2019,View,File,File B
8447512444,18753972,2009,View,File,File B
2293666151,18635197,2013,View,File,File C
7578221923,18911757,2005,View,File,File C
2744637589,18932823,2016,View,File,File A
1193442833,18810743,2004,View,File,Infographic
5224106192,18728516,2001,View,File,File C
3888099928,18252266,2000,View,File,Infographic
2537572143,18818998,2019,View,File,Whitepaper
6052076035,18555465,2000,View,File,File B
4960890264,18344588,2016,View,File,Whitepaper
3769295467,18952597,2005,View,File,Whitepaper
5955807827,18535121,2013,View,File,File C
8692164317,18515947,2004,View,File,File B
7939741960,18475242,2013,View,File,Whitepaper
8061490006,18657878,2001,View,File,File B
4729040517,18973953,2009,View,File,File A
8470121333,18560032,2019,View,File,Whitepaper
1263463666,18663924,2005,View,File,File A
2839010011,18234803,2001,View,File,File B
6877072565,18323923,2019,View,File,File B
2529112600,18540455,2013,View,File,File B
1305757901,18947851,2009,View,File,File C
6533172418,19002244,2000,View,File,File C
7109909119,18648566,2000,View,File,File B
2601257429,18332309,2009,View,File,File B
2113770465,18971049,2005,View,File,Infographic
5701432662,18171836,2001,View,File,Whitepaper
8903531573,18466135,2001,View,File,File B
8373918043,18661001,2005,View,File,File C
6799356950,18792780,2001,View,File,File A
5853735308,18445559,2019,View,File,File C
4557727783,18321453,2009,View,File,File B
6516824744,18441313,2009,View,File,File B
8057805470,18382847,2009,View,File,File A
1330326432,18948777,2000,View,File,File C
6027550290,18517957,2005,View,File,Whitepaper
4725723629,18474854,2009,View,File,Infographic
2672639506,18890043,2001,View,File,File B
4171847327,18228248,2009,View,File,File B
3711542796,18872195,2016,View,File,File C
6154945767,18751097,2019,View,File,File A
7763159827,18767743,2013,View,File,File A
8428906745,18512937,2009,View,File,Infographic
5411764381,18168341,2009,View,File,File C
3387799621,18884025,2005,View,File,Whitepaper
6419513125,18143475,2005,View,File,File C
7447001845,18190521,2005,View,File,Whitepaper
8516443677,18398150,2019,View,File,File B
7932036648,18415762,2019,View,File,File C
3485167278,18808716,2005,View,File,File A
5107973022,18135322,2019,View,File,File B
6404144445,18494739,2000,View,File,File C
4378580051,18516346,2004,View,File,File C
7469030934,18305773,2013,View,File,File A
8518818973,18213146,2016,View,File,File C
1963223263,18992893,2009,View,File,File C
3104542493,18817062,2013,View,File,File B
3855655731,18761941,2004,View,File,Whitepaper
2316864905,18159634,2019,View,File,File B
6903391807,18774615,2013,View,File,Infographic
8513980847,18466163,2001,View,File,Whitepaper
4607837923,18914375,2016,View,File,File C
4322598398,18784606,2013,View,File,File C
5115406745,18337533,2004,View,File,Whitepaper
2709753489,18804702,2000,View,File,File C
7182993764,18953603,2009,View,File,File B
5977628321,18381469,2009,View,File,File B
3384022984,18438904,2019,View,File,File A
5481571645,18210306,2019,View,File,File C
8866213529,18870427,2016,View,File,File A
7086554279,18717626,2004,View,File,Whitepaper
2294250992,18983752,2001,View,File,File C
1606134249,18768366,2013,View,File,File C
5612869808,18251275,2016,View,File,File C
5969789401,18801198,2004,View,File,File A
1126508908,18750254,2000,View,File,File C
6188512010,18747420,2013,View,File,File B
3561987173,18662014,2001,View,File,Infographic
6112390506,18486006,2009,View,File,File C
1213385232,18856970,2016,View,File,File A
3779479510,18963990,2001,View,File,File C
4055813246,18955300,2004,View,File,File B
2932719813,18732682,2005,View,File,File C
7771732133,18455696,2000,View,File,File A
6548465447,18641699,2009,View,File,File C
1542489943,18149014,2013,View,File,File B
1490804665,18769963,2001,View,File,File B
1971302045,18152295,2013,View,File,File B
6278144355,18312506,2013,View,File,Whitepaper
1638130741,18466889,2019,View,File,Whitepaper
6722223625,18994395,2009,View,File,File C
1999478395,18922234,2005,View,File,File C
8200332497,18913740,2001,View,File,File B
7859160518,18902610,2000,View,File,File A
7986948762,18973679,2016,View,File,Infographic
5412955372,18559394,2001,View,File,File A
5010222064,18625207,2016,View,File,Whitepaper
3280435135,18280738,2016,View,File,File C
4691669066,18839159,2009,View,File,Whitepaper
5938412938,18413248,2001,View,File,File C
7102353252,18867376,2009,View,File,File C
2567708625,18690152,2001,View,File,Infographic
5940890495,18322105,2019,View,File,Infographic
9057204013,18615206,2013,View,File,File C
8323244226,18192232,2009,View,File,File A
3154414636,18883542,2016,View,File,File B
5518788944,18989471,2016,View,File,File C
3306153157,18657658,2001,View,File,Whitepaper
2003335997,18752190,2016,View,File,File A
3000157769,18706828,2009,View,File,Infographic
2993753860,18739059,2019,View,File,File A
6119816266,18137069,2000,View,File,Whitepaper
1881852653,18780251,2019,View,File,Infographic
6526681514,18255673,2009,View,File,File C
4953544435,18674502,2016,View,File,File B
1242462447,18630555,2004,View,File,File C
5341525291,18243419,2000,View,File,File C
7151274387,18847382,2005,View,File,Whitepaper
7211491440,18737960,2016,View,File,File C
1551848703,18654969,2005,View,File,Whitepaper
3012895810,18743804,2013,View,File,Whitepaper
3625370696,18496912,2013,View,File,File B
8730980929,18909167,2005,View,File,Whitepaper
7842464519,18275887,2000,View,File,File B
5638920272,18396443,2005,View,File,Whitepaper
2615548409,18789353,2001,View,File,Whitepaper
8049078152,19007025,2009,View,File,Whitepaper
1406373285,18460613,2019,View,File,File B
1947561902,18868205,2019,View,File,File C
2662457298,18944107,2001,View,File,File C
7319868318,18566068,2001,View,File,Whitepaper
1191130273,18505536,2001,View,File,Infographic
7038091069,18658059,2019,View,File,File B
8431118167,18448720,2005,View,File,Whitepaper
7040444573,18479309,2004,View,File,Whitepaper
6080607450,18645020,2004,View,File,Whitepaper
6866703083,18364269,2005,View,File,File B
8334553928,18769387,2004,View,File,File C
2374434060,18739861,2019,View,File,File B
7844695465,18863042,2005,View,File,File C
4976651449,18435982,2005,View,File,Whitepaper
4916848995,18295415,2016,View,File,Infographic
3966294780,18963359,2001,View,File,File C
1832683731,18910946,2005,View,File,File C
2186798103,18924070,2000,View,File,File C
4897587143,18406355,2004,View,File,File B
5864410163,18511514,2016,View,File,Whitepaper
5293699400,18602767,2019,View,File,File A
7135642626,18756299,2004,View,File,Whitepaper
4276657632,18149121,2016,View,File,File C
7141394568,18586343,2013,View,File,File C
2937014566,18155411,2000,View,File,File A
6940119008,19005372,2005,View,File,File A
3571342970,18388871,2005,View,File,File B
8971437543,18925221,2005,View,File,File A
4860891083,18326768,2004,View,File,File C
1706733567,18603142,2001,View,File,Whitepaper
5036628277,18383230,2005,View,File,File C
8914154210,18997089,2000,View,File,File C
5221225541,18464862,2004,View,File,Infographic
8355150648,18354073,2009,View,File,File C
3649241784,18449235,2019,View,File,File B
3272516050,18970044,2000,View,File,Whitepaper
1550820138,18149364,2016,View,File,File A
8871004637,18781925,2004,View,File,Whitepaper
5232842749,18400584,2013,View,File,Infographic
7338239408,18358024,2000,View,File,Infographic
1564544995,18666180,2009,View,File,File A
4935249756,18702940,2001,View,File,Whitepaper
5667135707,18800129,2013,View,File,File C
6817153899,18459558,2009,View,File,File B
7233564262,18222463,2000,View,File,File A
7572588216,18573213,2001,View,File,File B
2268497571,18462839,2016,View,File,File B
1110212242,18619167,2000,View,File,File A
1807691206,18710787,2019,View,File,File A
6959475356,18432698,2000,View,File,File A
7675683210,18310329,2016,View,File,File B
4804298542,18788698,2009,View,File,File C
4784779028,18602924,2013,View,File,File A
1250520130,18953853,2016,View,File,Whitepaper
2096716076,18693476,2019,View,File,File A
1133814489,18183312,2005,View,File,File B
6224312300,18372791,2005,View,File,File C
2768325819,18467495,2019,View,File,File A
5149063271,18258334,2013,View,File,File C
1708919845,18355429,2005,View,File,File C
6936996484,18255791,2019,View,File,File B
5997631041,18378786,2019,View,File,Whitepaper
8059516436,18755430,2019,View,File,File C
7497515985,19007646,2013,View,File,File C
1560548679,18966555,2001,View,File,File C
1641516033,18443379,2005,View,File,File C
9064059576,18793057,2004,View,File,File C
8321606808,18220312,2000,View,File,File B
2625954427,18769399,2004,View,File,Infographic
8141373267,18238591,2013,View,File,File C
1424398881,18466222,2019,View,File,File B
5097627969,18279366,2004,View,File,Whitepaper
6885714963,18886896,2009,View,File,File C
5107024226,18140729,2019,View,File,File B
1330389046,18215779,2001,View,File,File C
4733485923,18220608,2016,View,File,File C
2121766902,18528992,2001,View,File,File B
6451339662,18420079,2016,View,File,Whitepaper
5900887541,18486299,2013,View,File,Whitepaper
7585224487,18938220,2009,View,File,File C
6438870110,18905117,2004,View,File,File C
7157505701,18767812,2004,View,File,File C
1293302996,18682790,2009,View,File,File C
1306186754,18842013,2004,View,File,Whitepaper
8873619101,18819839,2005,View,File,File C
4005047048,18268453,2016,View,File,File C
3733168939,18952246,2016,View,File,File C
5110786065,18275495,2009,View,File,File C
2337816341,18777516,2004,View,File,File C
2821854834,18603802,2000,View,File,Infographic
5216184532,18692247,2019,View,File,File C
6359998399,18811277,2019,View,File,File A
4007959328,18935243,2019,View,File,File B
3503913851,18360253,2019,View,File,File B
3859956376,18523150,2001,View,File,File B
2486187802,18748612,2004,View,File,File C
5440602831,18321121,2019,View,File,Infographic
7051297405,18954128,2005,View,File,File C
3247196054,18264689,2000,View,File,File C
4495626531,18233772,2013,View,File,File A
4304302914,18598154,2016,View,File,Infographic
8172847580,18247786,2019,View,File,Whitepaper
1271776559,18135109,2000,View,File,File C
2123046863,18852342,2001,View,File,Infographic
4075869570,18150702,2000,View,File,Whitepaper
2624464169,18819595,2000,View,File,File B
6292785351,18862377,2016,View,File,Whitepaper
1669154237,18432721,2005,View,File,Whitepaper
2101475244,18393873,2004,View,File,File A
1378171038,18583991,2016,View,File,File B
4755501726,18517159,2009,View,File,Whitepaper
1251494321,18932373,2019,View,File,Infographic
1518015579,18868721,2019,View,File,File C
4908791167,18818998,2016,View,File,File B
4049605149,18696056,2000,View,File,File C
7273504895,18973953,2001,View,File,File B
1585795108,18668914,2013,View,File,File B
5998626588,18548384,2001,View,File,File B
1862650891,18342233,2001,View,File,Whitepaper
2975699990,18682305,2009,View,File,File C
5448115047,18462655,2004,View,File,File B
4493364189,18365308,2016,View,File,File A
7497082816,18947851,2009,View,File,File C
6550824721,18188315,2000,View,File,File B
1735378480,18252284,2005,View,File,File B
4769262018,18289880,2005,View,File,Whitepaper
7367248344,18462648,2001,View,File,File C
5325778808,18768927,2009,View,File,File C
8429388852,18332309,2009,View,File,Infographic
6211782978,18919852,2005,View,File,File C
3978772091,18661001,2019,View,File,Whitepaper
7942570331,18382847,2009,View,File,File C
5858925082,18235399,2000,View,File,Whitepaper
8933975589,18474854,2001,View,File,Infographic
1692038535,18553989,2019,View,File,File B
8274870933,18872195,2016,View,File,Whitepaper
1584082564,18739958,2005,View,File,Whitepaper
6643510308,18327216,2013,View,File,File B
5647117952,18273846,2019,View,File,File C
8993159204,18706673,2013,View,File,File B
1557145219,18936497,2004,View,File,File B
2128109081,18850745,2001,View,File,File A
8961755358,18746496,2013,View,File,File A
2801210738,18931853,2004,View,File,File A
7335797610,18697927,2019,View,File,File A
6709982192,18390284,2013,View,File,File C
1364449547,18312598,2000,View,File,Whitepaper
7212702163,18470382,2001,View,File,File C
3988159043,18646737,2000,View,File,Infographic
5649817913,18700999,2016,View,File,Whitepaper
6082509246,18270307,2016,View,File,File C
1443579569,18911540,2009,View,File,File B
7114341302,18784606,2019,View,File,File B
4577172042,18337533,2013,View,File,File A
2482927212,18904080,2013,View,File,File C
2361481567,18209443,2019,View,File,File C
1722263531,18787086,2009,View,File,File C
5289162940,18161557,2009,View,File,File C
4506165530,18913236,2009,View,File,File A
8219223162,18235994,2016,View,File,File B
4614696709,18329139,2009,View,File,Infographic
5120007884,18870427,2019,View,File,File B
7033140837,18592078,2000,View,File,File C
2573933054,18264870,2009,View,File,File B
3792363933,18844774,2009,View,File,Infographic
7464531072,18768366,2005,View,File,File C
1459706498,18355265,2013,View,File,File A
7253544112,18292018,2001,View,File,Whitepaper
3837031727,18564299,2016,View,File,File B
3790531050,18477167,2001,View,File,Whitepaper
3734373722,18551859,2016,View,File,Whitepaper
3088843116,18649686,2019,View,File,File A
7871752194,18713456,2004,View,File,File C
4200565071,18165229,2019,View,File,File A
1757954223,18270109,2004,View,File,File C
4346762328,18807294,2005,View,File,File C
6426323253,18669539,2016,View,File,File C
4276795804,18167876,2005,View,File,File A
4597295605,18327512,2019,View,File,File A
5632211180,18530026,2013,View,File,File B
3370192884,18161868,2005,View,File,File A
6963107161,18455696,2004,View,File,File C
7887902048,18875873,2009,View,File,File C
7290206920,18641699,2019,View,File,Whitepaper
9013549864,18448012,2000,View,File,File B
5056867592,18571884,2004,View,File,File A
8975759833,18977964,2016,View,File,Whitepaper
6045023586,18132616,2001,View,File,Whitepaper
2126017713,18198973,2019,View,File,File A
7952831080,18340180,2013,View,File,Whitepaper
3166887597,18155431,2009,View,File,File C
2885170442,18625207,2009,View,File,Infographic
4872896393,18479353,2001,View,File,File C
8528944264,18257330,2019,View,File,File C
7889096872,18759930,2000,View,File,Infographic
2633506609,18867376,2019,View,Form,Form A
8849697975,18690152,2016,View,Form,Form C
5847499858,18868703,2013,View,Form,Form E
7950492825,18332544,2009,View,Form,Form D
7545561591,18242438,2005,View,Form,Form B
6864323155,18883542,2016,View,Form,Form E
1937801180,18989471,2009,View,Form,Form E
6237981769,18816867,2009,View,Form,Form C
3938728950,18491709,2013,View,Form,Form C
2736801954,18462211,2004,View,Form,Form A
7498434886,18955222,2000,View,Form,Form B
8826215045,18173554,2001,View,Form,Form D
4534344530,18444232,2005,View,Form,Form C
5382604612,18798031,2000,View,Form,Form B
3932712172,18821341,2019,View,Form,Form E
6895534665,18617800,2004,View,Form,Form C
1935470794,18810756,2001,View,Form,Form C
7895308341,18443514,2005,View,Form,Form A
5237498414,18955856,2005,View,Form,Form A
5856427204,18158147,2001,View,Form,Form D
3355039025,18859860,2000,View,Form,Form B
2795072663,18834614,2001,View,Form,Form C
8622190363,18430606,2009,View,Form,Form D
8747180773,18148408,2001,View,Form,Form D
5162677156,18243419,2019,View,Form,Form D
1738478998,18489356,2013,View,Form,Form B
3801409415,18505144,2004,View,Form,Form D
4290175508,18411791,2004,View,Form,Form E
7698901680,18294499,2013,View,Form,Form B
5758472880,18927001,2005,View,Form,Form A
1363743385,18225865,2001,View,Form,Form C
5616169069,18356454,2013,View,Form,Form C
8393244313,18396443,2001,View,Form,Form D
4837265389,18139559,2019,View,Form,Form A
7381089653,18517181,2000,View,Form,Form C
4057047213,18233364,2009,View,Form,Form C
4066021630,18637596,2009,View,Form,Form D
8927457687,18460613,2004,View,Form,Form D
1885567697,18565901,2013,View,Form,Form D
8438159582,18176475,2019,View,Form,Form E
4781972001,18340014,2013,View,Form,Form C
5415053399,18211793,2005,View,Form,Form B
5213258613,18842096,2004,View,Form,Form D
7343490626,18658059,2000,View,Form,Form D
8518434263,18287275,2000,View,Form,Form B
4208913622,18631762,2004,View,Form,Form C
7329612964,18971825,2009,View,Form,Form D
2385264077,18692942,2019,View,Form,Form D
4210741014,18197232,2009,View,Form,Form B
8619971474,18863042,2016,View,Form,Form A
3698170361,18642560,2005,View,Form,Form D
8688856679,18727974,2000,View,Form,Form B
4585314648,18295051,2013,View,Form,Form D
4649366780,18560548,2000,View,Form,Form D
5923879256,18168609,2013,View,Form,Form A
2598352376,18379571,2019,View,Form,Form A
5434864450,19005372,2000,View,Form,Form D
3251320433,18689461,2016,View,Form,Form D
1862800573,18882320,2004,View,Form,Form A
6414601725,18464400,2016,View,Form,Form C
8890377716,18760089,2004,View,Form,Form D
1199891900,18632502,2019,View,Form,Form A
2875136622,18520457,2019,View,Form,Form C
5194904580,18216475,2016,View,Form,Form D
1133623686,18857092,2009,View,Form,Form C
1518849316,18666777,2004,View,Form,Form D
5663726081,18756556,2009,View,Form,Form E
3954005984,18449191,2000,View,Form,Form B
1425436240,18459558,2000,View,Form,Form D
8218067211,18469550,2016,View,Form,Form A
1621347260,18752532,2013,View,Form,Form B
5497542729,18352996,2000,View,Form,Form A
6471482058,18649026,2004,View,Form,Form A
4302709014,18321279,2004,View,Form,Form B
3029475121,18930523,2019,View,Form,Form A
4519804365,18687491,2004,View,Form,Form D
6809471225,18198270,2004,View,Form,Form C
4308921562,18334099,2019,View,Form,Form D
3488139825,18897114,2001,View,Form,Form B
5546346110,18201791,2019,View,Form,Form B
7985616943,18529249,2004,View,Form,Form D
4308738749,18494599,2000,View,Form,Form C
1572669475,18210771,2001,View,Form,Form C
2626111355,18762403,2009,View,Form,Form D
1650830849,18820132,2013,View,Form,Form D
3760337480,18262971,2004,View,Form,Form D
4086197207,18226657,2016,View,Form,Form A
4255518900,18220312,2004,View,Form,Form D
2768932128,18476919,2000,View,Form,Form D
2812899197,18156594,2000,View,Form,Form D
5799711284,18929518,2004,View,Form,Form D
4123304592,18215779,2000,View,Form,Form A
1439742473,18734836,2001,View,Form,Form E
8506162863,18958081,2004,View,Form,Form C
1478420031,18930902,2000,View,Form,Form E
2646585976,18713530,2016,View,Form,Form D
8429237586,18965862,2004,View,Form,Form A
3718128346,18522484,2016,View,Form,Form E
6022114024,18486299,2005,View,Form,Form A
7744023616,18610774,2001,View,Form,Form E
4092812085,18645464,2001,View,Form,Form A
2446915568,18938220,2005,View,Form,Form C
3649193766,18848641,2016,View,Form,Form C
4027821356,18131757,2004,View,Form,Form A
6766489787,18832013,2004,View,Form,Form B
4584639206,18682790,2005,View,Form,Form A
1394021736,18792488,2004,View,Form,Form E
5960592712,18324628,2016,View,Form,Form B
6446032974,19006455,2004,View,Form,Form B
8774424496,18981414,2005,View,Form,Form D
2802282349,18800517,2009,View,Form,Form C
6001666056,18664296,2009,View,Form,Form E
4139609658,18813657,2019,View,Form,Form D
2484464550,18752580,2005,View,Form,Form A
6170857558,18691436,2004,View,Form,Form A
7493449520,18891007,2001,View,Form,Form D
1511010906,18670565,2005,View,Form,Form C
4195507652,18443919,2000,View,Form,Form E
5259515750,18945440,2016,View,Form,Form E
3343238941,18995982,2000,View,Form,Form A
7019677704,18762899,2013,View,Form,Form C
3090934851,18731194,2005,View,Form,Form D
3623575417,18598154,2013,View,Form,Form A
8459787564,18183727,2016,View,Form,Form D
4369368165,18560710,2005,View,Form,Form D
3003427668,18322412,2000,View,Form,Form D
5490470387,18135109,2019,View,Form,Form C
8745440161,18727721,2001,View,Form,Form C
1498506709,18232057,2000,View,Form,Form D
3400715635,18740405,2005,View,Form,Form C
7402292390,18669341,2000,View,Form,Form A
5230177644,18206675,2013,View,Form,Form D
8822873349,18886519,2013,View,Form,Form B
5147272569,18369074,2000,View,Form,Form D
4525650799,18414114,2005,View,Form,Form A
2145055988,18212704,2009,View,Form,Form D
5505177048,18386205,2004,View,Form,Form D
8166369034,18642424,2001,View,Form,Form A
5785295730,18805204,2000,View,Form,Form A
4448671523,18871410,2013,View,Form,Form A
5050402826,18580811,2004,View,Form,Form E
4566228000,18345240,2019,View,Form,Form A
6591835639,18204065,2016,View,Form,Form C
2111727487,18160746,2009,View,Form,Form A
1235226170,18866356,2005,View,Form,Form A
4678303395,18404115,2004,View,Form,Form D
1225247397,18580459,2000,View,Form,Form D
3295232021,18403892,2009,View,Form,Form D
6905416190,18512804,2004,View,Form,Form D
5990165127,18267865,2001,View,Form,Form B
3877849459,18579232,2001,View,Form,Form A
8922450754,18167188,2000,View,Form,Form D
3508787536,18272390,2019,View,Form,Form D
7893466508,18751351,2016,View,Form,Form D
4926306516,18922346,2000,View,Form,Form D
6725620274,18619562,2000,View,Form,Form A
1665253597,18247337,2013,View,Form,Form A
3336774982,18704037,2004,View,Form,Form A
3104428635,18746473,2019,View,Form,Form C
6978539519,18455101,2004,View,Form,Form D
1942637903,18558251,2004,View,Form,Form D
4418588275,18318035,2000,View,Form,Form A
4537796199,18862044,2005,View,Form,Form A
8036021054,18671624,2004,View,Form,Form D
5253298052,18175600,2004,View,Form,Form B
2461769523,18366225,2013,View,Form,Form D
8446774317,18702096,2000,View,Form,Form D
2632431678,18298402,2004,View,Form,Form E
2124359150,18662794,2016,View,Form,Form D
5005446032,18626998,2013,View,Form,Form A
2700599312,18579801,2000,View,Form,Form B
6055941534,18461927,2000,View,Form,Form B
5286200500,18933920,2019,View,Form,Form A
4631068390,18441354,2016,View,Form,Form A
6873637542,18699388,2016,View,Form,Form A
5325576858,18836865,2001,View,Form,Form E
5875327507,18771718,2009,View,Form,Form D
8210211195,18950229,2013,View,Form,Form D
7507781314,18277470,2000,View,Form,Form C
7473573301,18719385,2004,View,Form,Form A
5228705643,18629792,2001,View,Form,Form C
6844038680,18779337,2019,View,Form,Form A
5223231875,18705769,2009,View,Form,Form D
6027099604,18405131,2000,View,Form,Form D
8230687955,18209443,2019,View,Form,Form D
7459408591,18235994,2000,View,Form,Form D
7901143957,18587416,2000,View,Form,Form A
3830135034,18547961,2005,View,Form,Form B
1581132752,18988941,2001,View,Form,Form A
5009547208,18844774,2001,View,Form,Form D
6701091062,18815935,2001,View,Form,Form E
8556749367,18461259,2000,View,Form,Form D
5835846917,18903839,2019,View,Form,Form D
4220406135,18930780,2013,View,Form,Form D
1147539927,18251850,2000,View,Form,Form C
8055194985,18456019,2000,View,Form,Form D
1852986604,18779312,2004,View,Form,Form C
5205404350,18774905,2016,View,Form,Form A
4998828227,18810245,2013,View,Form,Form A
4095820565,18359939,2016,View,Form,Form D
7659878125,18567777,2005,View,Form,Form D
3881378376,18638356,2000,View,Form,Form C
4792804957,18555931,2009,View,Form,Form A
2964347126,18300052,2004,View,Form,Form B
1986402165,18797484,2009,View,Form,Form E
7765968606,18977964,2005,View,Form,Form A
4022854061,18528451,2009,View,Form,Form C
5147649839,18366514,2016,View,Form,Form A
5507587346,18544418,2001,View,Form,Form C
7177594342,18857863,2013,View,Form,Form D
4308503412,18866075,2005,View,Form,Form E
5002952096,18689772,2001,View,Form,Form D
1763930256,18471455,2019,View,Form,Form C
1865208314,18621217,2013,View,Form,Form D
7030206621,18875121,2001,View,Form,Form C
5102624982,18852182,2013,View,Form,Form C
5572049152,18834218,2016,View,Form,Form A
8618082610,18205536,2001,View,Form,Form D
9074493660,18888311,2016,View,Form,Form D
7558180626,18590557,2001,View,Form,Form E
8756906527,18279511,2019,View,Form,Form D
2906749937,18603023,2004,View,Form,Form A
2070982083,18989396,2005,View,Form,Form E
6505761366,18615778,2009,View,Form,Form A
7206216516,18925459,2013,View,Form,Form D
7765518157,18138415,2016,View,Form,Form D
6381148358,19005323,2016,View,Form,Form C
1785481586,18240834,2019,View,Form,Form D
4007697942,18739354,2016,View,Form,Form A
6271446736,18258796,2000,View,Form,Form E
2646865423,18987212,2013,View,Form,Form D
1146819743,18588480,2005,View,Form,Form C
8078872514,18785940,2016,View,Form,Form C
2466379646,18991951,2016,View,Form,Form A
5314871531,18823799,2000,View,Form,Form E
1146384183,18148408,2013,View,Form,Form A
8787378552,18815957,2000,View,Form,Form A
4591284767,18470594,2001,View,Form,Form A
7731766842,18694558,2016,View,Form,Form E
1850148117,18139559,2019,View,Form,Form E
8150625501,18345737,2005,View,Form,Form C
6295780919,18872235,2000,View,Form,Form C
5609081253,18333946,2000,View,Form,Form B
4893291943,18825614,2004,View,Form,Form D
6778015918,18478372,2009,View,Form,Form A
5410986517,18272717,2000,View,Form,Form A
5268291717,18393739,2016,View,Form,Form D
2391313945,18308971,2000,View,Form,Form D
4469116436,18381844,2004,View,Form,Form C
6783117595,18470920,2000,View,Form,Form C
6826652855,18754925,2019,View,Form,Form C
